"weather_id","location_id","timestamp","temp_c","precip_mm","is_rain","created_at"
268,4,2024-09-24 10:00:00.000 +0300,34.8,0.0,false,2026-01-19 16:03:55.557 +0200
269,4,2024-09-24 13:00:00.000 +0300,40.7,0.0,false,2026-01-19 16:03:55.557 +0200
270,4,2024-09-24 16:00:00.000 +0300,41.7,0.0,false,2026-01-19 16:03:55.557 +0200
271,4,2024-09-24 19:00:00.000 +0300,36.9,0.0,false,2026-01-19 16:03:55.557 +0200
272,4,2024-09-24 22:00:00.000 +0300,32.1,0.0,false,2026-01-19 16:03:55.557 +0200
273,5,2024-09-24 01:00:00.000 +0300,25.6,0.0,false,2026-01-19 16:03:55.557 +0200
274,5,2024-09-24 04:00:00.000 +0300,24.1,0.0,false,2026-01-19 16:03:55.557 +0200
275,5,2024-09-24 07:00:00.000 +0300,25.8,0.0,false,2026-01-19 16:03:55.557 +0200
276,5,2024-09-24 10:00:00.000 +0300,34.2,0.0,false,2026-01-19 16:03:55.557 +0200
277,5,2024-09-24 13:00:00.000 +0300,41.8,0.0,false,2026-01-19 16:03:55.557 +0200
278,5,2024-09-24 16:00:00.000 +0300,42.6,0.0,false,2026-01-19 16:03:55.557 +0200
279,5,2024-09-24 19:00:00.000 +0300,37.6,0.0,false,2026-01-19 16:03:55.557 +0200
280,5,2024-09-24 22:00:00.000 +0300,31.5,0.0,false,2026-01-19 16:03:55.557 +0200
281,1,2024-09-24 02:00:00.000 +0300,26.4,0.0,false,2026-01-19 16:03:55.557 +0200
282,1,2024-09-24 03:00:00.000 +0300,25.9,0.0,false,2026-01-19 16:03:55.557 +0200
283,1,2024-09-24 05:00:00.000 +0300,25.2,0.0,false,2026-01-19 16:03:55.557 +0200
284,1,2024-09-24 06:00:00.000 +0300,25.6,0.0,false,2026-01-19 16:03:55.557 +0200
285,1,2024-09-24 08:00:00.000 +0300,28.3,0.0,false,2026-01-19 16:03:55.557 +0200
286,1,2024-09-24 09:00:00.000 +0300,30.7,0.0,false,2026-01-19 16:03:55.557 +0200
287,1,2024-09-24 11:00:00.000 +0300,35.2,0.0,false,2026-01-19 16:03:55.557 +0200
288,1,2024-09-24 12:00:00.000 +0300,37.1,0.0,false,2026-01-19 16:03:55.557 +0200
289,1,2024-09-24 14:00:00.000 +0300,39.5,0.0,false,2026-01-19 16:03:55.557 +0200
290,1,2024-09-24 15:00:00.000 +0300,39.9,0.0,false,2026-01-19 16:03:55.557 +0200
291,1,2024-09-24 17:00:00.000 +0300,39.1,0.0,false,2026-01-19 16:03:55.557 +0200
292,1,2024-09-24 18:00:00.000 +0300,37.6,0.0,false,2026-01-19 16:03:55.557 +0200
293,1,2024-09-24 20:00:00.000 +0300,33.7,0.0,false,2026-01-19 16:03:55.557 +0200
294,1,2024-09-24 21:00:00.000 +0300,31.9,0.0,false,2026-01-19 16:03:55.557 +0200
295,1,2024-09-24 23:00:00.000 +0300,29.1,0.0,false,2026-01-19 16:03:55.557 +0200
296,1,2024-09-25 00:00:00.000 +0300,27.9,0.0,false,2026-01-19 16:03:55.557 +0200
297,2,2024-09-24 02:00:00.000 +0300,27.1,0.0,false,2026-01-19 16:03:55.557 +0200
298,2,2024-09-24 03:00:00.000 +0300,26.6,0.0,false,2026-01-19 16:03:55.557 +0200
299,2,2024-09-24 05:00:00.000 +0300,25.9,0.0,false,2026-01-19 16:03:55.557 +0200
300,2,2024-09-24 06:00:00.000 +0300,26.3,0.0,false,2026-01-19 16:03:55.557 +0200
301,2,2024-09-24 08:00:00.000 +0300,29.0,0.0,false,2026-01-19 16:03:55.557 +0200
302,2,2024-09-24 09:00:00.000 +0300,31.4,0.0,false,2026-01-19 16:03:55.557 +0200
303,2,2024-09-24 11:00:00.000 +0300,35.9,0.0,false,2026-01-19 16:03:55.557 +0200
304,2,2024-09-24 12:00:00.000 +0300,37.9,0.0,false,2026-01-19 16:03:55.557 +0200
305,2,2024-09-24 14:00:00.000 +0300,40.3,0.0,false,2026-01-19 16:03:55.557 +0200
306,2,2024-09-24 15:00:00.000 +0300,40.8,0.0,false,2026-01-19 16:03:55.557 +0200
307,2,2024-09-24 17:00:00.000 +0300,40.0,0.0,false,2026-01-19 16:03:55.557 +0200
308,2,2024-09-24 18:00:00.000 +0300,38.4,0.0,false,2026-01-19 16:03:55.557 +0200
309,2,2024-09-24 20:00:00.000 +0300,34.5,0.0,false,2026-01-19 16:03:55.557 +0200
310,2,2024-09-24 21:00:00.000 +0300,32.8,0.0,false,2026-01-19 16:03:55.557 +0200
311,2,2024-09-24 23:00:00.000 +0300,30.0,0.0,false,2026-01-19 16:03:55.557 +0200
312,2,2024-09-25 00:00:00.000 +0300,28.8,0.0,false,2026-01-19 16:03:55.557 +0200
313,3,2024-09-24 02:00:00.000 +0300,25.8,0.0,false,2026-01-19 16:03:55.557 +0200
314,3,2024-09-24 03:00:00.000 +0300,25.3,0.0,false,2026-01-19 16:03:55.557 +0200
315,3,2024-09-24 05:00:00.000 +0300,24.6,0.0,false,2026-01-19 16:03:55.557 +0200
316,3,2024-09-24 06:00:00.000 +0300,25.0,0.0,false,2026-01-19 16:03:55.557 +0200
317,3,2024-09-24 08:00:00.000 +0300,27.7,0.0,false,2026-01-19 16:03:55.557 +0200
318,3,2024-09-24 09:00:00.000 +0300,30.0,0.0,false,2026-01-19 16:03:55.557 +0200
319,3,2024-09-24 11:00:00.000 +0300,34.4,0.0,false,2026-01-19 16:03:55.557 +0200
320,3,2024-09-24 12:00:00.000 +0300,36.2,0.0,false,2026-01-19 16:03:55.557 +0200
321,3,2024-09-24 14:00:00.000 +0300,38.5,0.0,false,2026-01-19 16:03:55.557 +0200
322,3,2024-09-24 15:00:00.000 +0300,38.9,0.0,false,2026-01-19 16:03:55.557 +0200
323,3,2024-09-24 17:00:00.000 +0300,38.0,0.0,false,2026-01-19 16:03:55.557 +0200
324,3,2024-09-24 18:00:00.000 +0300,36.5,0.0,false,2026-01-19 16:03:55.557 +0200
325,3,2024-09-24 20:00:00.000 +0300,33.1,0.0,false,2026-01-19 16:03:55.557 +0200
326,3,2024-09-24 21:00:00.000 +0300,31.3,0.0,false,2026-01-19 16:03:55.557 +0200
327,3,2024-09-24 23:00:00.000 +0300,28.6,0.0,false,2026-01-19 16:03:55.557 +0200
328,3,2024-09-25 00:00:00.000 +0300,27.4,0.0,false,2026-01-19 16:03:55.557 +0200
329,4,2024-09-24 02:00:00.000 +0300,27.6,0.0,false,2026-01-19 16:03:55.557 +0200
330,4,2024-09-24 03:00:00.000 +0300,27.1,0.0,false,2026-01-19 16:03:55.557 +0200
331,4,2024-09-24 05:00:00.000 +0300,26.6,0.0,false,2026-01-19 16:03:55.557 +0200
332,4,2024-09-24 06:00:00.000 +0300,27.0,0.0,false,2026-01-19 16:03:55.557 +0200
333,4,2024-09-24 08:00:00.000 +0300,29.7,0.0,false,2026-01-19 16:03:55.557 +0200
334,4,2024-09-24 09:00:00.000 +0300,32.1,0.0,false,2026-01-19 16:03:55.557 +0200
335,4,2024-09-24 11:00:00.000 +0300,36.5,0.0,false,2026-01-19 16:03:55.557 +0200
336,4,2024-09-24 12:00:00.000 +0300,38.6,0.0,false,2026-01-19 16:03:55.557 +0200
337,4,2024-09-24 14:00:00.000 +0300,41.0,0.0,false,2026-01-19 16:03:55.557 +0200
338,4,2024-09-24 15:00:00.000 +0300,41.5,0.0,false,2026-01-19 16:03:55.557 +0200
339,4,2024-09-24 17:00:00.000 +0300,40.6,0.0,false,2026-01-19 16:03:55.557 +0200
340,4,2024-09-24 18:00:00.000 +0300,39.1,0.0,false,2026-01-19 16:03:55.557 +0200
341,4,2024-09-24 20:00:00.000 +0300,35.8,0.0,false,2026-01-19 16:03:55.557 +0200
342,4,2024-09-24 21:00:00.000 +0300,34.0,0.0,false,2026-01-19 16:03:55.557 +0200
343,4,2024-09-24 23:00:00.000 +0300,31.3,0.0,false,2026-01-19 16:03:55.557 +0200
344,4,2024-09-25 00:00:00.000 +0300,30.1,0.0,false,2026-01-19 16:03:55.557 +0200
345,5,2024-09-24 02:00:00.000 +0300,25.1,0.0,false,2026-01-19 16:03:55.557 +0200
346,5,2024-09-24 03:00:00.000 +0300,24.6,0.0,false,2026-01-19 16:03:55.557 +0200
347,5,2024-09-24 05:00:00.000 +0300,23.9,0.0,false,2026-01-19 16:03:55.557 +0200
348,5,2024-09-24 06:00:00.000 +0300,24.3,0.0,false,2026-01-19 16:03:55.557 +0200
349,5,2024-09-24 08:00:00.000 +0300,27.4,0.0,false,2026-01-19 16:03:55.557 +0200
350,5,2024-09-24 09:00:00.000 +0300,30.6,0.0,false,2026-01-19 16:03:55.557 +0200
351,5,2024-09-24 11:00:00.000 +0300,36.1,0.0,false,2026-01-19 16:03:55.557 +0200
352,5,2024-09-24 12:00:00.000 +0300,38.7,0.0,false,2026-01-19 16:03:55.557 +0200
353,5,2024-09-24 14:00:00.000 +0300,42.1,0.0,false,2026-01-19 16:03:55.557 +0200
354,5,2024-09-24 15:00:00.000 +0300,42.6,0.0,false,2026-01-19 16:03:55.557 +0200
355,5,2024-09-24 17:00:00.000 +0300,41.2,0.0,false,2026-01-19 16:03:55.557 +0200
356,5,2024-09-24 18:00:00.000 +0300,39.4,0.0,false,2026-01-19 16:03:55.557 +0200
357,5,2024-09-24 20:00:00.000 +0300,36.2,0.0,false,2026-01-19 16:03:55.557 +0200
358,5,2024-09-24 21:00:00.000 +0300,34.0,0.0,false,2026-01-19 16:03:55.557 +0200
359,5,2024-09-24 23:00:00.000 +0300,31.3,0.0,false,2026-01-19 16:03:55.557 +0200
360,5,2024-09-25 00:00:00.000 +0300,29.9,0.0,false,2026-01-19 16:03:55.557 +0200
